date,draw_id,model,log_gain,w_uniform,w_sparse_single_ball,w_spike_slab
2000-06-16,SYN-0168,sparse_single_ball,-0.05805825288074473,0.5000602139010176,0.2503144409985338,0.2496253451004487
2000-06-16,SYN-0168,spike_slab,-0.08312921570403375,0.5000602139010176,0.2503144409985338,0.2496253451004487
2000-06-16,SYN-0168,online_mixture,-0.03462358629839457,0.5000602139010176,0.2503144409985338,0.2496253451004487
2000-06-17,SYN-0169,uniform,-3.552713678800501e-15,0.5044251967205736,0.248894187058852,0.2466806162205744
2000-06-17,SYN-0169,sparse_single_ball,-0.009870787818513804,0.5044251967205736,0.248894187058852,0.2466806162205744
2000-06-17,SYN-0169,spike_slab,-0.015347589226912817,0.5044251967205736,0.248894187058852,0.2466806162205744
2000-06-17,SYN-0169,online_mixture,-0.006221055224774119,0.5044251967205736,0.248894187058852,0.2466806162205744
2000-06-18,SYN-0170,uniform,-3.552713678800501e-15,0.5051602509171068,0.24868151995836915,0.2461582291245241
2000-06-18,SYN-0170,sparse_single_ball,0.005540084664200862,0.5051602509171068,0.24868151995836915,0.2461582291245241
2000-06-18,SYN-0170,spike_slab,0.007980017895658165,0.5051602509171068,0.24868151995836915,0.2461582291245241
2000-06-18,SYN-0170,online_mixture,0.0033481345289239073,0.5051602509171068,0.24868151995836915,0.2461582291245241
2000-06-19,SYN-0171,uniform,-3.552713678800501e-15,0.5046907846105758,0.24882993376562001,0.24647928162380414
2000-06-19,SYN-0171,sparse_single_ball,-0.0013883516366561821,0.5046907846105758,0.24882993376562001,0.24647928162380414
2000-06-19,SYN-0171,spike_slab,-0.002673565173090253,0.5046907846105758,0.24882993376562001,0.24647928162380414
2000-06-19,SYN-0171,online_mixture,-0.0010038257057374267,0.5046907846105758,0.24882993376562001,0.24647928162380414
2000-06-20,SYN-0172,uniform,-3.552713678800501e-15,0.5047693390772775,0.24881798283562276,0.2464126780870996
2000-06-20,SYN-0172,sparse_single_ball,-0.038733889184047854,0.5047693390772775,0.24881798283562276,0.2464126780870996
2000-06-20,SYN-0172,spike_slab,-0.055580911075555406,0.5047693390772775,0.24881798283562276,0.2464126780870996
2000-06-20,SYN-0172,online_mixture,-0.02303897528545562,0.5047693390772775,0.24881798283562276,0.2464126780870996
2000-06-21,SYN-0173,uniform,-3.552713678800501e-15,0.5076359669997454,0.2478787114320587,0.24448532156819577
2000-06-21,SYN-0173,sparse_single_ball,-0.005375089473091066,0.5076359669997454,0.2478787114320587,0.24448532156819577
2000-06-21,SYN-0173,spike_slab,-0.008398688924025066,0.5076359669997454,0.2478787114320587,0.24448532156819577
2000-06-21,SYN-0173,online_mixture,-0.0033792566182881956,0.5076359669997454,0.2478787114320587,0.24448532156819577
2000-06-22,SYN-0174,uniform,-3.552713678800501e-15,0.5079849663036555,0.247777808070005,0.2442372256263394
2000-06-22,SYN-0174,sparse_single_ball,0.007171855610568656,0.5079849663036555,0.247777808070005,0.2442372256263394
2000-06-22,SYN-0174,spike_slab,0.010534494197290911,0.5079849663036555,0.247777808070005,0.2442372256263394
2000-06-22,SYN-0174,online_mixture,0.004360409328597825,0.5079849663036555,0.247777808070005,0.2442372256263394
2000-06-23,SYN-0175,uniform,-3.552713678800501e-15,0.5073581832931648,0.24797298435648885,0.2446688323503463
2000-06-23,SYN-0175,sparse_single_ball,0.006236092771196411,0.5073581832931648,0.24797298435648885,0.2446688323503463
2000-06-23,SYN-0175,spike_slab,0.009120806804205017,0.5073581832931648,0.24797298435648885,0.2446688323503463
2000-06-23,SYN-0175,online_mixture,0.0037858240364840867,0.5073581832931648,0.24797298435648885,0.2446688323503463
2000-06-24,SYN-0176,uniform,-3.552713678800501e-15,0.5068101760824081,0.24814404393706174,0.24504577998053007
2000-06-24,SYN-0176,sparse_single_ball,-0.007712470908209923,0.5068101760824081,0.24814404393706174,0.24504577998053007
2000-06-24,SYN-0176,spike_slab,-0.011591993915725851,0.5068101760824081,0.24814404393706174,0.24504577998053007
2000-06-24,SYN-0176,online_mixture,-0.004741836026848745,0.5068101760824081,0.24814404393706174,0.24504577998053007
2000-06-25,SYN-0177,uniform,-3.552713678800501e-15,0.5073384023823886,0.24798080473667986,0.24468079288093159
2000-06-25,SYN-0177,sparse_single_ball,0.0006803562966553045,0.5073384023823886,0.24798080473667986,0.24468079288093159
2000-06-25,SYN-0177,spike_slab,0.0005793592699667727,0.5073384023823886,0.24798080473667986,0.24468079288093159
2000-06-25,SYN-0177,online_mixture,0.00031052364866823723,0.5073384023823886,0.24798080473667986,0.24468079288093159
2000-06-26,SYN-0178,uniform,-3.552713678800501e-15,0.507226033313437,0.24802369862341403,0.244750268063149
2000-06-26,SYN-0178,sparse_single_ball,0.00589836014581735,0.507226033313437,0.24802369862341403,0.244750268063149
2000-06-26,SYN-0178,spike_slab,0.008499359901694703,0.507226033313437,0.24802369862341403,0.244750268063149
2000-06-26,SYN-0178,online_mixture,0.0035500332014031244,0.507226033313437,0.24802369862341403,0.244750268063149
2000-06-27,SYN-0179,uniform,-3.552713678800501e-15,0.5067089522428262,0.24818797497592426,0.24510307278124951
2000-06-27,SYN-0179,sparse_single_ball,0.0032329552641279236,0.5067089522428262,0.24818797497592426,0.24510307278124951
2000-06-27,SYN-0179,spike_slab,0.004484473584241755,0.5067089522428262,0.24818797497592426,0.24510307278124951
2000-06-27,SYN-0179,online_mixture,0.0019034927736143459,0.5067089522428262,0.24818797497592426,0.24510307278124951
2000-06-28,SYN-0180,uniform,-3.552713678800501e-15,0.5064033852931713,0.24828786310653367,0.2453087516002949
2000-06-28,SYN-0180,sparse_single_ball,0.002338264011005009,0.5064033852931713,0.24828786310653367,0.2453087516002949
2000-06-28,SYN-0180,spike_slab,0.0030080554448623786,0.5064033852931713,0.24828786310653367,0.2453087516002949
2000-06-28,SYN-0180,online_mixture,0.0013193843529712979,0.5064033852931713,0.24828786310653367,0.2453087516002949
2000-06-29,SYN-0181,uniform,-3.552713678800501e-15,0.5061741002879326,0.24836764626243038,0.24545825344963698
2000-06-29,SYN-0181,sparse_single_ball,0.007063181759974668,0.5061741002879326,0.24836764626243038,0.24545825344963698
2000-06-29,SYN-0181,spike_slab,0.010200794323036888,0.5061741002879326,0.24836764626243038,0.24545825344963698
2000-06-29,SYN-0181,online_mixture,0.004268038163839805,0.5061741002879326,0.24836764626243038,0.24545825344963698
2000-06-30,SYN-0182,uniform,-3.552713678800501e-15,0.5055788823417899,0.24855630701964743,0.24586481063856266
2000-06-30,SYN-0182,sparse_single_ball,0.005082988394203625,0.5055788823417899,0.24855630701964743,0.24586481063856266
2000-06-30,SYN-0182,spike_slab,0.007130620866320214,0.5055788823417899,0.24855630701964743,0.24586481063856266
2000-06-30,SYN-0182,online_mixture,0.0030214901384510995,0.5055788823417899,0.24855630701964743,0.24586481063856266
2000-07-01,SYN-0183,uniform,-3.552713678800501e-15,0.5051456155887518,0.2486978220215133,0.24615656238973488
2000-07-01,SYN-0183,sparse_single_ball,-0.03234519281735615,0.5051456155887518,0.2486978220215133,0.24615656238973488
2000-07-01,SYN-0183,spike_slab,-0.04497458053938175,0.5051456155887518,0.2486978220215133,0.24615656238973488
2000-07-01,SYN-0183,online_mixture,-0.018918839813256483,0.5051456155887518,0.2486978220215133,0.24615656238973488
2000-07-02,SYN-0184,uniform,-3.552713678800501e-15,0.5074835346438964,0.24789482210090416,0.24462164325519944
2000-07-02,SYN-0184,sparse_single_ball,-0.006661174300791828,0.5074835346438964,0.24789482210090416,0.24462164325519944
2000-07-02,SYN-0184,spike_slab,-0.009883599523703879,0.5074835346438964,0.24789482210090416,0.24462164325519944
2000-07-02,SYN-0184,online_mixture,-0.004059846769493447,0.5074835346438964,0.24789482210090416,0.24462164325519944
2000-07-03,SYN-0185,uniform,-3.552713678800501e-15,0.5079197480229994,0.2477567454765813,0.2443235065004192
2000-07-03,SYN-0185,sparse_single_ball,0.0031563406428567475,0.5079197480229994,0.2477567454765813,0.2443235065004192
2000-07-03,SYN-0185,spike_slab,0.00444928562599145,0.5079197480229994,0.2477567454765813,0.2443235065004192
2000-07-03,SYN-0185,online_mixture,0.0018709757418093886,0.5079197480229994,0.2477567454765813,0.2443235065004192
2000-07-04,SYN-0186,uniform,-3.552713678800501e-15,0.5076055845462963,0.2478580966856587,0.2445363187680449
2000-07-04,SYN-0186,sparse_single_ball,-0.0050622643933913025,0.5076055845462963,0.2478580966856587,0.2445363187680449
2000-07-04,SYN-0186,spike_slab,-0.007768146131184039,0.5076055845462963,0.2478580966856587,0.2445363187680449
2000-07-04,SYN-0186,online_mixture,-0.0031487395458498213,0.5076055845462963,0.2478580966856587,0.2445363187680449
2000-07-05,SYN-0187,uniform,-3.552713678800501e-15,0.5079257940045693,0.24776241531477244,0.24431179068065834
2000-07-05,SYN-0187,sparse_single_ball,0.006884336413254033,0.5079257940045693,0.24776241531477244,0.24431179068065834
2000-07-05,SYN-0187,spike_slab,0.009978159628630578,0.5079257940045693,0.24776241531477244,0.24431179068065834
2000-07-05,SYN-0187,online_mixture,0.004152914142451891,0.5079257940045693,0.24776241531477244,0.24431179068065834
2000-07-06,SYN-0188,uniform,-3.552713678800501e-15,0.5073256277016908,0.24795277749638292,0.24472159480192618
2000-07-06,SYN-0188,sparse_single_ball,0.0037746953784854043,0.5073256277016908,0.24795277749638292,0.24472159480192618
2000-07-06,SYN-0188,spike_slab,0.005313810128420471,0.5073256277016908,0.24795277749638292,0.24472159480192618
2000-07-06,SYN-0188,online_mixture,0.0022390715585096643,0.5073256277016908,0.24795277749638292,0.24472159480192618
